times,flux,raw_flux,rawraw_flux,obs_vr,obs_vw,obs_vn,dsun_obs,rsun_obs
2456082.6134930556,0.9999824130770997,0.9995495717592215,568343199744.0,1879.640746,29986.566036,6144.392464,151778785940.49,945.85553
2456082.614013889,0.9999977643727813,0.9995712344883326,568354930688.0,1875.921098,29995.882425,6143.5286,151778870441.25,945.855042
2456082.614534722,1.0000123719296286,0.9995924520120306,568366333952.0,1872.184213,30005.189258,6142.638294,151778954774.27,945.854492
2456082.6150555555,1.0000007372008957,0.9995872594752729,568362795008.0,1868.429446,30014.486357,6141.722783,151779038938.69,945.854004
2456082.615576389,1.00000042814129,0.9995930302198264,568365416448.0,1864.657205,30023.773347,6140.780194,151779122933.62,945.853455
2456082.616097222,0.9999984354518846,0.9995975352383539,568367316992.0,1860.8678,30033.050354,6139.811184,151779206758.53,945.852905
2456082.6166180554,0.9999987370542439,0.9996042144087369,568370528256.0,1857.061374,30042.317529,6138.81613,151779290412.58,945.852417
2456082.6171388887,1.0000262084895197,0.9996379932638296,568389074944.0,1853.236999,30051.575271,6137.794923,151779373894.92,945.851868
2456082.6176597225,1.000061508734919,0.9996795982864592,568412143616.0,1849.396002,30060.82232,6136.747416,151779457204.66,945.851379
2456082.6181805558,1.0000928481841447,0.9997170656159907,568432787456.0,1845.538086,30070.059228,6135.673679,151779540341.28,945.85083
2456082.618701389,1.0000973558878608,0.9997280095542925,568438423552.0,1841.663004,30079.286291,6134.57375,151779623303.95,945.850342
2456082.6192222224,1.0000803656930541,0.9997172846248105,568431738880.0,1837.770202,30088.503185,6133.447587,151779706091.81,945.849854
2456082.6197430557,1.0000593678208098,0.9997021955860372,568422498304.0,1833.860928,30097.708869,6132.295058,151779788704.0,945.849304
2456082.620263889,1.0000236317621336,0.9996730289563984,568405327872.0,1829.934891,30106.903878,6131.116233,151779871140.01,945.848816
2456082.6207847223,1.000033815054008,0.999689288557418,568413913088.0,1825.991979,30116.088531,6129.91129,151779953398.99,945.848267
2456082.6213055556,1.000035740785685,0.9996973531234864,568417910784.0,1822.032235,30125.262597,6128.680831,151780035480.12,945.847778
2456082.621826389,1.0000435525536777,0.999711063364998,568425119744.0,1818.055189,30134.42536,6127.423852,151780117382.53,945.84729
2456082.622347222,1.0000612896612089,0.9997348150134798,568437964800.0,1814.06128,30143.577046,6126.140513,151780199105.71,945.846741
2456082.6228680555,1.0000489779526098,0.9997285872956323,568433836032.0,1810.050832,30152.717743,6124.830976,151780280648.83,945.846252
2456082.623388889,1.0000410972797136,0.9997269678924146,568432328704.0,1806.023691,30161.847329,6123.495857,151780362011.08,945.845764
2456082.623909722,1.0000492684982147,0.9997410376947605,568439668736.0,1801.979213,30170.96573,6122.134233,151780443191.58,945.845215
2456082.6244305554,1.0000565632125586,0.9997541717463476,568446550016.0,1797.918333,30180.072767,6120.746592,151780524189.85,945.844727
2456082.6249513887,1.0000582622118195,0.9997618906517397,568450351104.0,1793.841657,30189.168245,6119.333116,151780605005.07,945.844238
2456082.6254722225,1.0000513795004184,0.999760732319954,568449105920.0,1789.748235,30198.252155,6117.893011,151780685636.41,945.84375
2456082.6259930558,1.0000475559803563,0.9997629302665426,568449695744.0,1785.63784,30207.323593,6116.427091,151780766083.02,945.843201
2456082.626513889,1.000043963377496,0.9997650013763745,568450285568.0,1781.511043,30216.383636,6114.935361,151780846344.43,945.842712
2456082.6270347224,1.0000415654484451,0.9997686840426969,568451792896.0,1777.368151,30225.432658,6113.417716,151780926419.8,945.842224
2456082.6275555557,1.0000153773701796,0.9997480464275784,568439472128.0,1773.208273,30234.468214,6111.873216,151781006308.34,945.841736
2456082.628076389,1.000016851798365,0.999755302209584,568443011072.0,1769.032595,30243.492574,6110.303753,151781086009.19,945.841248
2456082.6285972223,1.0000587957449951,0.9998030171764566,568469553152.0,1764.840691,30252.505016,6108.708614,151781165521.89,945.840759
2456082.6291180556,1.0000259865145997,0.9997759385320604,568453496832.0,1760.632356,30261.505033,6107.087233,151781244845.62,945.84021
2456082.629638889,1.000034096048427,0.9997896490658111,568460705792.0,1756.407875,30270.492287,6105.439101,151781323979.58,945.839722
2456082.630159722,1.0000500355050594,0.9998115453889368,568472567808.0,1752.166983,30279.467423,6103.765888,151781402922.95,945.839233
2456082.6306805555,1.0000266151418753,0.9997936739904963,568461819904.0,1747.910183,30288.430143,6102.066936,151781481675.23,945.838745
2456082.631201389,1.0000173238391195,0.9997897493629717,568459001856.0,1743.637796,30297.380086,6100.341838,151781560235.65,945.838257
2456082.631722222,1.000005249909484,0.9997835194668608,568454873088.0,1739.349198,30306.316572,6098.590671,151781638603.4,945.837769
2456082.6322430554,1.0000039675193777,0.9997877806150551,568456708096.0,1735.04417,30315.241168,6096.813618,151781716777.66,945.83728
2456082.6327638887,1.0000180202264712,0.9998072544045661,568467193856.0,1730.723441,30324.152623,6095.010904,151781794757.96,945.836792
2456082.6332847225,1.0000621627349506,0.9998568119693277,568494784512.0,1726.387402,30333.050261,6093.182633,151781872543.52,945.836304
2456082.6338055558,1.0000543088067935,0.9998545031868908,568492883968.0,1722.034815,30341.935608,6091.328211,151781950133.54,945.835815
2456082.634326389,1.0000539543407558,0.9998594538912763,568495112192.0,1717.666889,30350.807696,6089.44844,151782027527.23,945.835327
2456082.6348472224,1.000073129051204,0.9998838704647534,568508481536.0,1713.2832,30359.666181,6087.543146,151782104724.1,945.8349
2456082.6353680557,1.0000445814129322,0.9998608121007594,568494784512.0,1708.883469,30368.510815,6085.612145,151782181723.39,945.834412
2456082.635888889,1.000011023252718,0.9998326841896952,568478203904.0,1704.467628,30377.342471,6083.654918,151782258524.31,945.833923
2456082.6364097223,0.9999989617742936,0.9998261084839059,568473878528.0,1700.037238,30386.160535,6081.6723,151782335126.08,945.833435
2456082.6369305556,0.999973308792634,0.9998055857990847,568461623296.0,1695.591325,30394.964877,6079.664144,151782411528.21,945.832947
2456082.637451389,0.999990583287514,0.9998280429518215,568473878528.0,1691.129225,30403.755337,6077.630278,151782487729.96,945.83252
2456082.637972222,1.000021472854611,0.9998642324253652,568493867008.0,1686.651244,30412.532082,6075.570092,151782563730.54,945.832031
2456082.6384930555,1.0000163920601686,0.9998644573301536,568493408256.0,1682.158863,30421.294634,6073.48513,151782639529.18,945.831543
2456082.639013889,1.0000047481635312,0.9998578816214616,568489082880.0,1677.651114,30430.042905,6071.374758,151782715125.4,945.831055
2456082.639534722,1.0000348801989007,0.9998931354097109,568508612608.0,1673.127601,30438.776838,6069.23861,151782790518.47,945.830627
2456082.6400555554,1.0000270327069831,0.999890593986884,568506580992.0,1668.589829,30447.49685,6067.0769,151782865707.6,945.830139
2456082.6405763887,1.0000219042433476,0.9998904731227817,568505925632.0,1664.035841,30456.202998,6064.890314,151782940692.05,945.829651
2456082.6410972225,1.0000581435646587,0.999931833978717,568528928768.0,1659.466595,30464.894386,6062.677865,151783015471.33,945.829224
2456082.6416180558,1.0000282877946027,0.9999070485176348,568514248704.0,1654.882636,30473.570468,6060.439083,151783090044.71,945.828735
2456082.642138889,0.999991231156439,0.9998748839100772,568495374336.0,1650.283325,30482.232652,6058.175731,151783164411.45,945.828247
2456082.6426597224,0.9999901835985788,0.9998787836110513,568497078272.0,1645.669002,30490.879886,6055.887201,151783238570.76,945.82782
2456082.6431805557,0.9999914592655275,0.9998848870708816,568499961856.0,1641.039986,30499.512463,6053.57319,151783312522.21,945.827332
2456082.643701389,1.0000293179825874,0.9999277486901706,568523816960.0,1636.396497,30508.130338,6051.233498,151783386265.05,945.826904
2456082.6442222223,1.0000609590989449,0.9999645129047836,568544133120.0,1631.737956,30516.732599,6048.868799,151783459798.55,945.826416
2456082.6447430556,1.000017040321979,0.9999251879992136,568521261056.0,1627.064526,30525.319552,6046.478896,151783533121.94,945.825989
2456082.645263889,0.9999947381578773,0.9999078946473988,568510840832.0,1622.376087,30533.891579,6044.063479,151783606234.81,945.8255
2456082.645784722,0.9999944498115263,0.9999122554625777,568512806912.0,1617.672624,30542.448736,6041.622499,151783679136.39,945.825073
2456082.6463055555,0.999962697193537,0.9998853928530398,568496947200.0,1612.95453,30550.989504,6039.157185,151783751825.98,945.824585
2456082.646826389,0.999979811523609,0.9999072741353663,568508874752.0,1608.221953,30559.515957,6036.666651,151783824302.82,945.824158
2456082.647347222,1.0000321460953712,0.9999643138291443,568540790784.0,1603.475174,30568.026768,6034.150498,151783896566.48,945.82373
2456082.6478680554,0.9999670835378408,0.999904023899437,568505925632.0,1598.714255,30576.521196,6031.60859,151783968616.24,945.823242
2456082.6483888887,0.9999263343871595,0.999867926138276,568484888576.0,1593.93811,30585.000536,6029.042514,151784040451.38,945.822815
2456082.6489097225,0.9999456466899098,0.9998917670197305,568497930240.0,1589.148129,30593.463421,6026.450946,151784112071.16,945.822388
2456082.6494305558,0.9999339028304799,0.9998847322487913,568493342720.0,1584.343538,30601.910609,6023.834513,151784183475.16,945.821899
2456082.649951389,0.999969118594193,0.9999245952995302,568515493888.0,1579.524067,30610.342274,6021.193442,151784254662.66,945.821472
2456082.6504722224,1.00000537154706,0.9999654958255121,568538234880.0,1574.691083,30618.756644,6018.526717,151784325632.95,945.821045
2456082.6509930557,1.0000388616734366,1.0000035147454973,568559337472.0,1569.843783,30627.1555,6015.835492,151784396385.33,945.820618
2456082.651513889,1.0000452787568421,1.0000144617602011,568564973568.0,1564.982367,30635.53824,6013.119559,151784466919.34,945.820129
2456082.6520347223,1.0000585365808314,1.0000323090019474,568574607360.0,1560.106803,30643.904505,6010.37872,151784537234.3,945.819702
2456082.6525555556,1.000057512681202,1.0000355173023394,568575918080.0,1555.216443,30652.254355,6007.612353,151784607329.52,945.819275
2456082.653076389,1.000026737389348,1.0000093323677213,568560517120.0,1550.31301,30660.58745,6004.821328,151784677204.28,945.818848
2456082.653597222,1.0000321033109278,1.000019228294339,568565628928.0,1545.395775,30668.904102,6002.005553,151784746858.14,945.81842
2456082.6541180555,1.0000157448368479,1.0000072212384443,568558288896.0,1540.464337,30677.20439,5999.165168,151784816290.45,945.817993
2456082.654638889,0.9999845725235001,0.9999804598664596,568542560256.0,1535.51907,30685.487533,5996.300702,151784885500.49,945.817566
2456082.655159722,0.9999819312338791,0.9999821696481503,568543019008.0,1530.560086,30693.753299,5993.410523,151784954487.57,945.817139
2456082.6556805554,0.9999990067852902,1.0000034771292083,568554618880.0,1525.587252,30702.002009,5990.495673,151785023251.28,945.816711
2456082.6562013887,0.9999906060576167,0.9999993082540052,568551735296.0,1520.600472,30710.233922,5987.556739,151785091790.94,945.816284
2456082.6567222225,0.9999839304568373,0.9999969836642807,568549900288.0,1515.59979,30718.449006,5984.592763,151785160105.87,945.815857
2456082.6572430558,0.9999905740924252,1.000007799672397,568555536384.0,1510.586243,30726.646127,5981.603852,151785228195.39,945.81543
2456082.657763889,0.9999941036821467,1.0000156208320379,568559468544.0,1505.559451,30734.826091,5978.590849,151785296059.07,945.815002
2456082.6582847224,1.0000061090798338,1.0000317392336628,568568119296.0,1500.519019,30742.98916,5975.554176,151785363696.26,945.814575
2456082.6588055557,1.0000018619964102,1.000031604769534,568567529472.0,1495.464185,30751.133689,5972.49204,151785431106.29,945.814148
2456082.659326389,1.0000142131010372,1.0000480690204605,568576376832.0,1490.397026,30759.261413,5969.405136,151785498288.48,945.813721
2456082.6598472223,1.000030998018829,1.000069146173966,568587845632.0,1485.316606,30767.371428,5966.294069,151785565242.43,945.813293
2456082.6603680556,0.9999936740333156,1.0000358142505925,568568381440.0,1480.222483,30775.463185,5963.159299,151785631967.48,945.812866
2456082.660888889,0.9999950573363606,1.0000414295207927,568571133952.0,1475.115519,30783.53722,5959.999941,151785698462.98,945.8125
2456082.661409722,1.0000321899682165,1.0000826767274562,568594071552.0,1469.99482,30791.593315,5956.815526,151785764728.26,945.812073
2456082.6619305555,1.0000131931940837,1.0000676725581557,568585027584.0,1464.861236,30799.631609,5953.606926,151785830762.91,945.811646
2456082.662451389,0.9999865356562223,1.0000449474216155,568571592704.0,1459.715186,30807.651996,5950.374808,151785896566.31,945.811218
2456082.662972222,0.9999882169932982,1.0000505627171046,568574345216.0,1454.555334,30815.653484,5947.118722,151785962137.79,945.810852
2456082.6634930554,0.9999983261797923,1.0000646064338412,568581816320.0,1449.383388,30823.636965,5943.83743,151786027476.72,945.810425
2456082.6640138887,0.99998975898257,1.0000600917431186,568578736128.0,1444.19848,30831.601609,5940.532187,151786092582.69,945.809998
2456082.6645347225,0.9999861482820753,1.000060176225458,568578342912.0,1439.000235,30839.547179,5937.203572,151786157455.08,945.809631
2456082.6650555558,1.0000020761119384,1.0000800987539327,568589156352.0,1433.789764,30847.475749,5933.849473,151786222093.25,945.809204
2456082.665576389,1.0000023225556378,1.0000841003182026,568590991360.0,1428.566468,30855.384912,5930.472366,151786286496.54,945.808838
2456082.6660972224,1.0000301816606254,1.000115895726727,568608555008.0,1423.330312,30863.275412,5927.071571,151786350664.58,945.808411
2456082.6666180557,1.0000277156239483,1.0001173634942684,568608948224.0,1418.081419,30871.147432,5923.646604,151786414596.77,945.808044
2456082.667138889,1.0000185283956295,1.0001118113930554,568605278208.0,1412.820781,30878.999859,5920.196852,151786478292.45,945.807617
2456082.6676597223,1.0000305233699283,1.0001278011193557,568613928960.0,1407.547211,30886.83333,5916.723987,151786541751.0,945.807251
2456082.6681805556,1.000038974756973,1.0001397701396104,568620220416.0,1402.261234,30894.647921,5913.227396,151786604972.05,945.806824
2456082.668701389,1.0000328779568435,1.0001375471542653,568618516480.0,1396.96305,30902.443724,5909.706732,151786667954.98,945.806458
2456082.669222222,1.0000510648230005,1.00015943160065,568630444032.0,1391.651905,30910.220501,5906.162126,151786730699.18,945.80603
2456082.6697430555,1.0000351711126276,1.0001474106061887,568623169536.0,1386.329063,30917.977117,5902.594112,151786793204.04,945.805664
2456082.670263889,1.0000161734328863,1.0001320467363684,568613994496.0,1380.994233,30925.714169,5899.002272,151786855469.17,945.805298
2456082.670784722,1.0000681880614324,1.000187703523179,568645124096.0,1375.647262,30933.432151,5895.386464,151786917493.98,945.804871
2456082.6713055554,1.0000373727724954,1.0001606993914212,568629329920.0,1370.288021,30941.131407,5891.747523,151786979277.87,945.804504
2456082.6718263887,1.0000033997899083,1.0001301196955203,568611504128.0,1364.916483,30948.809621,5888.084918,151787040820.23,945.804138
2456082.6723472225,1.0000630766041378,1.0001934997930393,568647024640.0,1359.53317,30956.468132,5884.398458,151787102120.69,945.803711
2456082.6728680558,1.000071569653074,1.0002055704842356,568653447168.0,1354.138437,30964.10763,5880.688178,151787163178.67,945.803345
2456082.673388889,1.000040649179046,1.000178103077059,568637390848.0,1348.731642,30971.726775,5876.955328,151787223993.58,945.802979
